data_row_id,data_type_id,slug,legacy_table,legacy_model,field,voyager_type,display_name,required,browse,read,edit,add,delete,order,proposed_form_component,proposed_table_component,relationship_model,relationship_table,relationship_type,relationship_column,relationship_key,relationship_label,pivot_table,validation_rule,options_json,details_sha256,details_json,migration_notes
267,33,canvas-what,canvas_what,"App\Models\CanvasWhat",top_text,rich_text_box,"Текст сверху",0,1,1,1,1,1,3,"RichEditor with explicit HTML allowlist","TextColumn(html disabled by default)",,,,,,,,,,a84c09dd1c0da821b7b07a0d2565a9a4e657bf11face9618c8b4503e9348f02d,"{""display"":{""width"":""4""}}","trusted-content allowlist and XSS/CSP review"
268,33,canvas-what,canvas_what,"App\Models\CanvasWhat",left_text,rich_text_box,"Фотография на холсте",0,1,1,1,1,1,4,"RichEditor with explicit HTML allowlist","TextColumn(html disabled by default)",,,,,,,,,,a84c09dd1c0da821b7b07a0d2565a9a4e657bf11face9618c8b4503e9348f02d,"{""display"":{""width"":""4""}}","trusted-content allowlist and XSS/CSP review"
269,33,canvas-what,canvas_what,"App\Models\CanvasWhat",right_text,rich_text_box,"Художественные холсты",0,0,1,1,1,1,5,"RichEditor with explicit HTML allowlist","TextColumn(html disabled by default)",,,,,,,,,,a84c09dd1c0da821b7b07a0d2565a9a4e657bf11face9618c8b4503e9348f02d,"{""display"":{""width"":""4""}}","trusted-content allowlist and XSS/CSP review"
270,33,canvas-what,canvas_what,"App\Models\CanvasWhat",bot_left_text,rich_text_box,"Полотно, которое натянуто на подрамник.",0,0,1,1,1,1,6,"RichEditor with explicit HTML allowlist","TextColumn(html disabled by default)",,,,,,,,,,a84c09dd1c0da821b7b07a0d2565a9a4e657bf11face9618c8b4503e9348f02d,"{""display"":{""width"":""4""}}","trusted-content allowlist and XSS/CSP review"
271,33,canvas-what,canvas_what,"App\Models\CanvasWhat",bot_right_text,rich_text_box,"Красота и удобство",0,0,1,1,1,1,7,"RichEditor with explicit HTML allowlist","TextColumn(html disabled by default)",,,,,,,,,,a84c09dd1c0da821b7b07a0d2565a9a4e657bf11face9618c8b4503e9348f02d,"{""display"":{""width"":""4""}}","trusted-content allowlist and XSS/CSP review"
272,33,canvas-what,canvas_what,"App\Models\CanvasWhat",bot_bot_text,rich_text_box,"Как настоящее искусство",0,0,1,1,1,1,8,"RichEditor with explicit HTML allowlist","TextColumn(html disabled by default)",,,,,,,,,,a84c09dd1c0da821b7b07a0d2565a9a4e657bf11face9618c8b4503e9348f02d,"{""display"":{""width"":""4""}}","trusted-content allowlist and XSS/CSP review"
273,33,canvas-what,canvas_what,"App\Models\CanvasWhat",created_at,timestamp,"Created At",0,0,1,1,0,1,9,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
274,33,canvas-what,canvas_what,"App\Models\CanvasWhat",updated_at,timestamp,"Updated At",0,0,0,0,0,0,12,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"omit from UI unless server-side lifecycle requires it"
278,34,canvas-req,canvas_req,"App\Models\CanvasReq",id,text,Id,1,0,0,0,0,0,1,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"required; omit from UI unless server-side lifecycle requires it"
279,34,canvas-req,canvas_req,"App\Models\CanvasReq",req_title,text,Заголовок,0,1,1,1,1,1,2,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
280,34,canvas-req,canvas_req,"App\Models\CanvasReq",req_item1,rich_text_box,Требование-1,0,0,1,1,1,1,3,"RichEditor with explicit HTML allowlist","TextColumn(html disabled by default)",,,,,,,,,,a84c09dd1c0da821b7b07a0d2565a9a4e657bf11face9618c8b4503e9348f02d,"{""display"":{""width"":""4""}}","trusted-content allowlist and XSS/CSP review"
281,34,canvas-req,canvas_req,"App\Models\CanvasReq",req_item2,rich_text_box,Требование-2,0,0,1,1,1,1,4,"RichEditor with explicit HTML allowlist","TextColumn(html disabled by default)",,,,,,,,,,a84c09dd1c0da821b7b07a0d2565a9a4e657bf11face9618c8b4503e9348f02d,"{""display"":{""width"":""4""}}","trusted-content allowlist and XSS/CSP review"
282,34,canvas-req,canvas_req,"App\Models\CanvasReq",req_item3,rich_text_box,Требование-3,0,0,1,1,1,1,5,"RichEditor with explicit HTML allowlist","TextColumn(html disabled by default)",,,,,,,,,,a84c09dd1c0da821b7b07a0d2565a9a4e657bf11face9618c8b4503e9348f02d,"{""display"":{""width"":""4""}}","trusted-content allowlist and XSS/CSP review"
283,34,canvas-req,canvas_req,"App\Models\CanvasReq",req_photo_title,text,"ЧТО ДЕЛАТЬ, ЕСЛИ ФОТО ИЗ СОЦСЕТИ?",0,0,1,1,1,1,6,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
284,34,canvas-req,canvas_req,"App\Models\CanvasReq",req_photo_1,rich_text_box,"Фото-блок-1 текст",0,0,1,1,1,1,7,"RichEditor with explicit HTML allowlist","TextColumn(html disabled by default)",,,,,,,,,,a5a3b4f1fa6a55fc8d2ede21d9603a9ff8476063cc9bb7a595afa845bcdba62c,"{""display"":{""width"":""3""}}","trusted-content allowlist and XSS/CSP review"
285,34,canvas-req,canvas_req,"App\Models\CanvasReq",req_photo_2,rich_text_box,"Фото-блок-2 текст",0,0,1,1,1,1,8,"RichEditor with explicit HTML allowlist","TextColumn(html disabled by default)",,,,,,,,,,a5a3b4f1fa6a55fc8d2ede21d9603a9ff8476063cc9bb7a595afa845bcdba62c,"{""display"":{""width"":""3""}}","trusted-content allowlist and XSS/CSP review"
286,34,canvas-req,canvas_req,"App\Models\CanvasReq",req_photo_3,rich_text_box,"Фото-блок-3 текст",0,0,1,1,1,1,9,"RichEditor with explicit HTML allowlist","TextColumn(html disabled by default)",,,,,,,,,,a5a3b4f1fa6a55fc8d2ede21d9603a9ff8476063cc9bb7a595afa845bcdba62c,"{""display"":{""width"":""3""}}","trusted-content allowlist and XSS/CSP review"
287,34,canvas-req,canvas_req,"App\Models\CanvasReq",req_photo_4,rich_text_box,"Фото-блок-4 текст",0,0,1,1,1,1,10,"RichEditor with explicit HTML allowlist","TextColumn(html disabled by default)",,,,,,,,,,a5a3b4f1fa6a55fc8d2ede21d9603a9ff8476063cc9bb7a595afa845bcdba62c,"{""display"":{""width"":""3""}}","trusted-content allowlist and XSS/CSP review"
288,34,canvas-req,canvas_req,"App\Models\CanvasReq",req_img_title,text,"ГДЕ ВЗЯТЬ ИЗОБРАЖЕНИЯ?",0,0,1,1,1,1,11,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
289,34,canvas-req,canvas_req,"App\Models\CanvasReq",req_img_text,rich_text_box,"ГДЕ ВЗЯТЬ ИЗОБРАЖЕНИЯ? - текст",0,0,1,1,1,1,12,"RichEditor with explicit HTML allowlist","TextColumn(html disabled by default)",,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"trusted-content allowlist and XSS/CSP review"
290,34,canvas-req,canvas_req,"App\Models\CanvasReq",req_img_sub_title,text,"ПОИСК ИЗОБРАЖЕНИЯ В ИНТЕРНЕТЕ",0,0,1,1,1,1,13,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
291,34,canvas-req,canvas_req,"App\Models\CanvasReq",req_img_left_text,rich_text_box,"ПОИСК ИЗОБРАЖЕНИЯ В ИНТЕРНЕТЕ - текст",0,0,1,1,1,1,14,"RichEditor with explicit HTML allowlist","TextColumn(html disabled by default)",,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"trusted-content allowlist and XSS/CSP review"
292,34,canvas-req,canvas_req,"App\Models\CanvasReq",req_img_right_title,text,"ПЛАТНЫЕ ФОТОБАНКИ",0,0,1,1,1,1,15,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
293,34,canvas-req,canvas_req,"App\Models\CanvasReq",req_img_right_text,rich_text_box,"ПЛАТНЫЕ ФОТОБАНКИ - текст",0,0,1,1,1,1,16,"RichEditor with explicit HTML allowlist","TextColumn(html disabled by default)",,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"trusted-content allowlist and XSS/CSP review"
314,34,canvas-req,canvas_req,"App\Models\CanvasReq",req_blank_pay,text,"ФОТОБАНКИ (платно)",0,0,1,1,1,1,17,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
315,34,canvas-req,canvas_req,"App\Models\CanvasReq",req_int_free,text,"ИНТЕРНЕТ (бесплатно)",0,0,1,1,1,1,18,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
294,34,canvas-req,canvas_req,"App\Models\CanvasReq",req_search_right_title,text,"Искать - заголовок слева",0,0,1,1,1,1,19,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
318,34,canvas-req,canvas_req,"App\Models\CanvasReq",req_ins_filter,text,">Перейдите в настройки поиска «Инструменты»...",0,0,1,1,1,1,19,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
295,34,canvas-req,canvas_req,"App\Models\CanvasReq",req_search_left_text,hidden,"Искать - текстслева",0,0,1,1,1,1,20,"Hidden only when server-owned; otherwise omit","Hidden by default",,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
316,34,canvas-req,canvas_req,"App\Models\CanvasReq",req_zap__right_title,text,"Введите запрос в поисковую систему, затем выберите раздел «Картинки»",0,0,1,1,1,1,22,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
317,34,canvas-req,canvas_req,"App\Models\CanvasReq",req_zap_right_text,rich_text_box,"Выставите значение «Больше чем 4Мп (2272х1704)» ...",0,0,1,1,1,1,23,"RichEditor with explicit HTML allowlist","TextColumn(html disabled by default)",,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"trusted-content allowlist and XSS/CSP review"
297,34,canvas-req,canvas_req,"App\Models\CanvasReq",req_ready_links_title,text,"А ТАКЖЕ МОЖНО ПЕРЕЙТИ ПО ГОТОВЫМ ССЫЛКАМ",0,0,1,1,1,1,24,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
298,34,canvas-req,canvas_req,"App\Models\CanvasReq",req_link1_img,image,Картинка-1,0,0,1,1,1,1,25,"FileUpload(image) with legacy-path adapter",ImageColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"preserve existing URLs and derivatives; validate real MIME/decode/size/path"
299,34,canvas-req,canvas_req,"App\Models\CanvasReq",req_link1_title,text,Заголовок-1,0,0,1,1,1,1,26,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
300,34,canvas-req,canvas_req,"App\Models\CanvasReq",req_link1_lnk,text,Ссылка-1,0,0,1,1,1,1,27,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
301,34,canvas-req,canvas_req,"App\Models\CanvasReq",req_link2_img,image,Картинка-2,0,0,1,1,1,1,28,"FileUpload(image) with legacy-path adapter",ImageColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"preserve existing URLs and derivatives; validate real MIME/decode/size/path"
302,34,canvas-req,canvas_req,"App\Models\CanvasReq",req_link2_title,text,Заголовок-2,0,0,1,1,1,1,29,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
303,34,canvas-req,canvas_req,"App\Models\CanvasReq",req_link2_link,text,Ссылка-2,0,0,1,1,1,1,30,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
304,34,canvas-req,canvas_req,"App\Models\CanvasReq",req_link3_img,image,Картинка-3,0,0,1,1,1,1,31,"FileUpload(image) with legacy-path adapter",ImageColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"preserve existing URLs and derivatives; validate real MIME/decode/size/path"
305,34,canvas-req,canvas_req,"App\Models\CanvasReq",req_link3_title,text,Заголовок-3,0,0,1,1,1,1,32,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
306,34,canvas-req,canvas_req,"App\Models\CanvasReq",req_link3_link,text,Ссылка-3,0,0,1,1,1,1,33,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
308,34,canvas-req,canvas_req,"App\Models\CanvasReq",req_link4_img,image,Картинка-4,0,0,1,1,1,1,34,"FileUpload(image) with legacy-path adapter",ImageColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"preserve existing URLs and derivatives; validate real MIME/decode/size/path"
307,34,canvas-req,canvas_req,"App\Models\CanvasReq",req_link4_title,text,Заголовок-4,0,0,1,1,1,1,35,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
309,34,canvas-req,canvas_req,"App\Models\CanvasReq",req_link4_link,text,Ссылка-4,0,0,1,1,1,1,36,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
310,34,canvas-req,canvas_req,"App\Models\CanvasReq",created_at,timestamp,"Created At",0,0,1,1,0,1,37,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
311,34,canvas-req,canvas_req,"App\Models\CanvasReq",updated_at,timestamp,"Updated At",0,0,0,0,0,0,38,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"omit from UI unless server-side lifecycle requires it"
319,36,canvas-prices,canvas_prices,"App\Models\CanvasPrice",id,text,Id,1,0,0,0,0,0,1,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"required; omit from UI unless server-side lifecycle requires it"
320,36,canvas-prices,canvas_prices,"App\Models\CanvasPrice",title,text,Заголовок,0,1,1,1,1,1,2,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
321,36,canvas-prices,canvas_prices,"App\Models\CanvasPrice",sub_title,text,Подзаголовок,0,1,1,1,1,1,3,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
322,36,canvas-prices,canvas_prices,"App\Models\CanvasPrice",top_text,rich_text_box,"В разделе “Цены и размеры”...",0,0,1,1,1,1,4,"RichEditor with explicit HTML allowlist","TextColumn(html disabled by default)",,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"trusted-content allowlist and XSS/CSP review"
324,36,canvas-prices,canvas_prices,"App\Models\CanvasPrice",sub_title3,text,"Максимальные размеры картины",0,0,1,1,1,1,6,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
325,36,canvas-prices,canvas_prices,"App\Models\CanvasPrice",sub_title3_desc,rich_text_box,"*Для эого размера вы можете выбрать:",0,0,1,1,1,1,7,"RichEditor with explicit HTML allowlist","TextColumn(html disabled by default)",,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"trusted-content allowlist and XSS/CSP review"
326,36,canvas-prices,canvas_prices,"App\Models\CanvasPrice",bot_text,rich_text_box,"горизонтальное или вертикальное расположение снимка",0,0,1,1,1,1,8,"RichEditor with explicit HTML allowlist","TextColumn(html disabled by default)",,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"trusted-content allowlist and XSS/CSP review"
327,36,canvas-prices,canvas_prices,"App\Models\CanvasPrice",goto_gall,text,"перейти в галерею",0,0,1,1,1,1,9,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
328,36,canvas-prices,canvas_prices,"App\Models\CanvasPrice",goto_gall_link,text,"ссылка на галерею",0,0,1,1,1,1,10,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
329,36,canvas-prices,canvas_prices,"App\Models\CanvasPrice",price_title,text,"Цена указана за полностью готовую работу, это:",0,0,1,1,1,1,11,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
330,36,canvas-prices,canvas_prices,"App\Models\CanvasPrice",price_list,rich_text_box,"Цена - текст",0,0,1,1,1,1,12,"RichEditor with explicit HTML allowlist","TextColumn(html disabled by default)",,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"trusted-content allowlist and XSS/CSP review"
331,36,canvas-prices,canvas_prices,"App\Models\CanvasPrice",created_at,timestamp,"Created At",0,0,1,1,0,1,13,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
332,36,canvas-prices,canvas_prices,"App\Models\CanvasPrice",updated_at,timestamp,"Updated At",0,0,0,0,0,0,14,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"omit from UI unless server-side lifecycle requires it"
333,37,gallery-page,gallery_page,"App\Models\GalleryPage",id,text,Id,1,0,0,0,0,0,1,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"required; omit from UI unless server-side lifecycle requires it"
334,37,gallery-page,gallery_page,"App\Models\GalleryPage",meta_title,text,"Мета заголовок",0,1,1,1,1,1,2,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1490,37,gallery-page,gallery_page,"App\Models\GalleryPage",meta_description,text,"Мета описание",0,1,1,1,1,1,3,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
335,37,gallery-page,gallery_page,"App\Models\GalleryPage",left_title,text,"Заголовок слева",0,0,1,1,1,1,4,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
336,37,gallery-page,gallery_page,"App\Models\GalleryPage",left_sub_title,text,"Подзаголовок слева",0,0,1,1,1,1,5,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
337,37,gallery-page,gallery_page,"App\Models\GalleryPage",right_title,text,"Заголовок справа",0,0,1,1,1,1,6,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
338,37,gallery-page,gallery_page,"App\Models\GalleryPage",right_t1,text,Модульные,0,0,1,1,1,1,7,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
339,37,gallery-page,gallery_page,"App\Models\GalleryPage",right_t2,text,Фото,0,0,1,1,1,1,8,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
340,37,gallery-page,gallery_page,"App\Models\GalleryPage",right_t3,text,Пепродукция,0,0,1,1,1,1,9,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
341,37,gallery-page,gallery_page,"App\Models\GalleryPage",modc_title,text,"Мод. заголовок",0,0,1,1,1,1,10,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1493,37,gallery-page,gallery_page,"App\Models\GalleryPage",gal__desc,rich_text_box,"Описание галереи",0,1,1,1,1,1,11,"RichEditor with explicit HTML allowlist","TextColumn(html disabled by default)",,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"trusted-content allowlist and XSS/CSP review"
342,37,gallery-page,gallery_page,"App\Models\GalleryPage",modc_sub,text,"Мод. подзаголовок",0,0,1,1,1,1,12,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
343,37,gallery-page,gallery_page,"App\Models\GalleryPage",modc_text,rich_text_box,"Мод. текст",0,0,1,1,1,1,13,"RichEditor with explicit HTML allowlist","TextColumn(html disabled by default)",,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"trusted-content allowlist and XSS/CSP review"
344,37,gallery-page,gallery_page,"App\Models\GalleryPage",modc_link_text,text,"Мод. текст ссылки",0,0,1,1,1,1,14,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
345,37,gallery-page,gallery_page,"App\Models\GalleryPage",fotoc_title,text,"Фото  заголовок",0,0,1,1,1,1,15,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
346,37,gallery-page,gallery_page,"App\Models\GalleryPage",fotoc_sub,text,"Фото подзаголовок",0,0,1,1,1,1,16,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
347,37,gallery-page,gallery_page,"App\Models\GalleryPage",fotoc_text,rich_text_box,"Фото текст",0,0,1,1,1,1,17,"RichEditor with explicit HTML allowlist","TextColumn(html disabled by default)",,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"trusted-content allowlist and XSS/CSP review"
348,37,gallery-page,gallery_page,"App\Models\GalleryPage",fotoc_link_text,text,"Фото текст ссылки",0,0,1,1,1,1,18,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
349,37,gallery-page,gallery_page,"App\Models\GalleryPage",repr_title,text,"Репродукция заголовок",0,0,1,1,1,1,19,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
350,37,gallery-page,gallery_page,"App\Models\GalleryPage",repr_sub_title,text,"Репродукция подзаголовок",0,0,1,1,1,1,20,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
