"legacy_methods","legacy_uri","legacy_name","legacy_handler","legacy_middleware","source_file","source_line","view_candidates","code_signals","flow","side_effect_class","target_match","disposition","task_id"
"GET","ee/graphic-portrait/photo-correction","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/graphic-portrait/photo-recovery","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/graphic-portrait/pop-art-portrait","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/graphic-portrait/pop-art-portrait/buy","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/graphic-portrait/portrait-beauty-art","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/graphic-portrait/portrait-beauty-art/buy","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/graphic-portrait/portrait-caricature","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/graphic-portrait/portrait-caricature/buy","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/graphic-portrait/portrait-colorization","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/graphic-portrait/portrait-compliment","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/graphic-portrait/portrait-double-exposure","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/graphic-portrait/portrait-dream-art","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/graphic-portrait/portrait-dream-art/buy","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/graphic-portrait/portrait-in-image","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/graphic-portrait/portrait-in-the-image","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/graphic-portrait/portrait-made-from-words","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/graphic-portrait/portrait-of-love-is","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/graphic-portrait/portrait-of-murciano","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/graphic-portrait/portrait-pop-art","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/graphic-portrait/portrait-retouch","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/graphic-portrait/portrait-spancaricaturespan","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/graphic-portrait/portrait-spanclassicspan","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/graphic-portrait/Porträt-aus-Wörtern","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/graphic-portrait/portret-beauty-art","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/graphic-portrait/portret-karykatura","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/graphic-portrait/portret-murchiano","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/graphic-portrait/portret-pop-art","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/graphic-portrait/portret-stylizowany","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/graphic-portrait/Portret-w-stylu-Love-is","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/graphic-portrait/portret-ze-słów","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/graphic-portrait/portret-z-podwójną-ekspozycją","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/graphic-portrait/simpsons-portrait","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/graphic-portrait/spanartspan-portraits","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/graphic-portrait/spanpaintingsspan","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/graphic-portrait/spanpetspanportrait","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/graphic-portrait/vintage-portrait","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/modular-pictures","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/new/caricature/athlete_caricatures","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/new/caricature/black_and_white_caricatures","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/new/caricature/caricature_for_birthday","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/new/caricature/family_caricature","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/new/caricature/group_caricatures","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/new/caricature/portrait-in-image","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/new/caricature/portrait-in-the-image","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/new/caricature/portret-stylizowany","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/new/caricature/spancaricaturespan-for-birthday","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/new/caricature/wedding_caricature","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/new/caricature/сaricature_for_сolleagues","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/new/graphic-portrait/-988","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/new/graphic-portrait/classic-portrait","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/new/graphic-portrait/customs-royal-portraits","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/new/graphic-portrait/Grafik-Porträt","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/new/graphic-portrait/karikatur-porträt","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/new/graphic-portrait/klasisks-portrets","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/new/graphic-portrait/portrait-beauty-art/buy","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/new/graphic-portrait/portrait-caricature","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/new/graphic-portrait/portrait-Dream-Art","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/new/graphic-portrait/portrait-dream-art/buy","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/new/graphic-portrait/portrait-pop-art","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/new/graphic-portrait/portrait-spancaricaturespan","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/new/graphic-portrait/portrait-spanclassicspan","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/new/graphic-portrait/portret-beauty-art","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/new/graphic-portrait/portret-dream-art","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/new/graphic-portrait/portret-graficzny","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/new/graphic-portrait/portret-karykatura","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/new/graphic-portrait/simposons-custums","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/new/graphic-portrait/simpsons-portrait","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/new/graphic-portrait/spanartspan-portraits","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/new/graphic-portrait/spanbeauty-art-span-portree","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/new/graphic-portrait/spanpaintingsspan","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/new/graphic-portrait/spanpetspanportrait","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/new/graphic-portrait/süßes Kunstportrait","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/new/graphic-portrait/traum-kunst-porträt","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/oil-portrait","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/page/faq","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee/photo","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","ee-google-ads.xml","google.ads.ee","App\Http\Controllers\AdvertisingController@google_ee","web|resetPlLocale|localize|localeSessionRedirect|localizationRedirect|lastModified","app/Http/Controllers/AdvertisingController.php","184","","DB","public content pages","READ_DB","","MISSING_TARGET","APP-005B-PAGES-01"
"GET","en/blog/-10","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","en/blog/-11","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","en/blog/-12","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","en/blog/-13","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","en/blog/-14","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","en/blog/-15","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","en/blog/-16","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","en/blog/-17","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","en/blog/-18","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","en/blog/-19","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","en/blog/-2","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","en/blog/-20","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","en/blog/-4","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","en/blog/-6","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","en/blog/-9","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","en/blog/art-portrait-canvas-kanvas","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","en/blog/art-portrait-kanvas-art","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","en/blog/art-prezent-dla-bliskich","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","en/blog/augintinio-portretas","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","en/blog/aukstos-kokybės-reprodukcija","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","en/blog/Bagetinis-paveikslų-rėminimas","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","en/blog/bagetnoe-obramlenie-kartin","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","en/blog/Baguette-Rahmen-aus-Gemälden-Relikte-aus-der-Vergangenheit-oder-noch-relevant","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","en/blog/canvas","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","en/blog/canvas-or-photo-painting-transform-your-memories-into-art","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","en/blog/canvas-wall-print","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","en/blog/collage-mit-kindern-das-beste-geschenk-für-eltern-und-ihre-kinder","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","en/blog/detskij-kollazh-samyj-luchshij-podarok-dlya-roditelej-i-druzej","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","en/blog/digitāla-druka-un-eļļa.","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","en/blog/dovanu-kortele-puiki-dovana","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","en/blog/dovanu-pakuote","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
"GET","en/blog/druka-uz-audekla-dāvanā","","Closure","web","routes/redirect.php","388","","","redirects","READ_REDIRECT","","SECURITY_REPLACE","SEO-003+SEO-004"
